SAHP_index
,max,mean,centroidX,centroidY,Date
310,1022.9249605755300,1021.367562274720,-6.013239892347560,-31.117299092820500,1965-11-01
311,1020.8330017696100,1019.2419397145000,-7.579275794645980,-27.7831940375375,1965-12-01
312,1021.0404937663100,1019.4787247659100,-7.50899122704688,-30.865939815491900,1966-01-01
313,1022.3121694391600,1020.8108091642300,-9.203987310066340,-31.906371053299400,1966-02-01
314,1019.1823925096500,1017.6620940704600,-11.302707125963000,-28.287427380404600,1966-03-01
315,1018.4090924756600,1016.6090624211300,-0.39729295389661700,-30.849572911469300,1966-04-01
316,1019.0453534051800,1017.5872114100800,-6.229076558635440,-28.71399515054800,1966-05-01
317,1022.7236427888300,1021.164135884570,-11.408099769215300,-27.39176819209300,1966-06-01
318,1027.7211303189400,1026.18007259159,-17.822775302735500,-29.01521148180160,1966-07-01
319,1025.3348901290400,1023.667107496310,-5.501458278479440,-29.83820791367260,1966-08-01
320,1023.7754604374100,1022.1348057800800,-5.171598152939100,-28.472520210726100,1966-09-01
321,1021.4653146253000,1019.9814459288500,-3.592723057986830,-28.293287981351100,1966-10-01
322,1020.6674182093700,1019.0978630505300,-2.664471695168380,-28.92293270197810,1966-11-01
323,1017.1298447763500,1015.4543676078500,-4.212375161004380,-26.585148182079400,1966-12-01
324,1019.3992602583000,1017.8300645406800,-7.987305308371310,-29.81401804735850,1967-01-01
325,1020.4601176697800,1018.7363176348200,-3.957897890712460,-32.32028070558360,1967-02-01
326,1022.2897089161000,1020.6235514152500,-2.544978195919370,-32.542452942561200,1967-03-01
327,1022.5577194932800,1020.9264299983300,0.6686100451913430,-32.41760500562150,1967-04-01
328,1020.5191096407400,1018.8585492783100,-10.292064150059500,-27.345260948461500,1967-05-01
329,1023.3273841813200,1021.7988653328500,-9.90822576969971,-26.193194628542000,1967-06-01
330,1023.786598647480,1022.0316418469600,-2.904027936003050,-29.364348120706800,1967-07-01
331,1025.1260986998700,1023.694406302360,-14.730369068546100,-26.307056969365600,1967-08-01
332,1023.9372348487400,1022.4238741632300,-6.4178703440837200,-27.55006330793690,1967-09-01
333,1024.4279319606700,1022.8895746663800,-10.736860230859400,-27.770648407723500,1967-10-01
334,1019.2366902930700,1017.415800059400,0.10437565160455800,-30.70215556439420,1967-11-01
335,1019.8384300661300,1018.1087901756700,-2.5339213294354800,-28.13687282707770,1967-12-01
336,1021.3178549134200,1019.687162604910,-6.000141028708870,-30.910205694081600,1968-01-01
337,1022.817582167690,1021.2035472076200,-6.1266839015492500,-33.25890386016950,1968-02-01
338,1021.705517356280,1019.8809349761300,1.5771704458849800,-34.70518731201180,1968-03-01
339,1018.6053189709800,1016.9672434235400,0.06786321399851500,-28.770972514862600,1968-04-01
340,1021.2599295144900,1019.5559258750900,-4.965336873557770,-28.36756154622340,1968-05-01
341,1022.710050906990,1021.3029157540400,-8.571090822441370,-28.297019858528600,1968-06-01
342,1026.430617749690,1024.7381264204600,-21.827421601469400,-28.85839321516660,1968-07-01
343,1023.5874394923400,1022.2071798342500,-12.007870304714900,-30.035824264513700,1968-08-01
344,1022.3135595750100,1020.5871829091400,-5.043291251150040,-28.486814903245900,1968-09-01
345,1020.4772348906800,1018.7495222917000,-6.711561498484310,-25.127162648172100,1968-10-01
346,1021.2243252173100,1019.7231391989400,4.540397064590640,-33.328034372435600,1968-11-01
347,1019.4146535731900,1017.9139574409000,-9.676472106617710,-27.337815713659200,1968-12-01
348,1017.7292431220400,1016.1439600145400,-9.8953823129508,-27.280502395549400,1969-01-01
349,1017.6916902111800,1016.1219107500700,-1.8575880117737800,-30.810855835491400,1969-02-01
350,1020.2997274529200,1018.7018957283900,0.9472508216789730,-32.79892443741130,1969-03-01
351,1021.8961370661900,1020.314904771790,-1.6398232771437000,-34.17432246866900,1969-04-01
352,1022.5786786805800,1020.9951959218800,2.070323428213160,-32.035347780780000,1969-05-01
353,1023.4980555428200,1022.1213342672200,-12.589680616666300,-28.08728101491360,1969-06-01
354,1023.8778026034100,1022.5423337027700,-7.360008140528070,-27.239581418179800,1969-07-01
355,1023.3747592484600,1021.7140603381000,-8.53167349144976,-26.102513995829200,1969-08-01
356,1022.7991522881200,1021.1692713224800,-5.35369651106792,-27.933726017826000,1969-09-01
357,1022.4366128197900,1020.8560830460800,-7.96871224781476,-29.431798855974500,1969-10-01
358,1022.1129267211100,1020.5312245198700,-7.459496210064450,-30.713283650017900,1969-11-01
359,1021.9917465150400,1020.3885253315400,-4.324627927277080,-31.24236702312610,1969-12-01
360,1021.5674873427500,1020.0254005568800,-5.89535195019918,-29.858576014747700,1970-01-01
361,1020.1280048484900,1018.7974688925000,-11.036807702242900,-30.88833635459590,1970-02-01
362,1019.5068218833800,1017.8754360316400,-3.7758601457728200,-29.448521021866300,1970-03-01
363,1021.8272543465700,1020.3783661220900,0.6998416729525860,-33.192395153258700,1970-04-01
364,1019.1369749177200,1017.670826805530,-7.178645416931660,-25.34560430997150,1970-05-01
365,1022.1497380659000,1020.7278883679900,-8.267233669731760,-26.267463071199200,1970-06-01
366,1025.775888283740,1023.8919772572500,-19.490426439453100,-28.317795238364100,1970-07-01
367,1028.2060212502300,1026.6813559699900,-8.7368720807424,-30.54055056184290,1970-08-01
368,1023.2472447007900,1021.6035869775300,-6.389173663870720,-27.550541678970900,1970-09-01
369,1021.6493331408100,1020.163350350900,4.678122652802840,-33.04575388382840,1970-10-01
370,1020.941830964760,1019.3749241223900,-2.2828295065403100,-29.882828729702400,1970-11-01
371,1018.347740188240,1016.6285327642800,-1.7378318616494100,-26.84591966252170,1970-12-01
372,1016.8677411456600,1015.2746652049800,-7.160280545616950,-28.173612345675500,1971-01-01
373,1021.042385160920,1019.3163012409700,1.5876961176958600,-35.730566731406700,1971-02-01
374,1018.2339098849300,1016.9117818204500,-8.534654722747970,-31.017393410741200,1971-03-01
375,1018.8470853692900,1017.2885974019100,4.376561561026180,-30.240682465806300,1971-04-01
376,1020.5418259897300,1018.9805158893900,-3.7504598544949700,-29.303424002243500,1971-05-01
377,1021.9373094663000,1020.2386199180700,-5.490551885049000,-27.76001734479940,1971-06-01
378,1023.5072953533400,1022.0411331842800,-10.711149425196900,-27.453086933504300,1971-07-01
379,1023.7995313294200,1022.3790786762300,-10.797372800392000,-27.39817884007520,1971-08-01
380,1024.0440927613500,1022.0890584516200,-3.6423088901315600,-29.677687880034400,1971-09-01
381,1022.9796901191600,1021.3570797331100,-7.299845765323030,-29.717422257578700,1971-10-01
382,1022.7017606347800,1021.1218504625400,-0.5148318157344830,-31.55037551839820,1971-11-01
383,1019.3841275409800,1017.55442985645,-0.7739858102589610,-28.569030981440500,1971-12-01
384,1016.8158968789500,1015.3639377225400,-10.623343642533000,-27.09742069679080,1972-01-01
385,1020.317399838010,1018.6761783820400,-7.3837323571578700,-32.90407102705420,1972-02-01
386,1017.77800224768,1016.1768593463300,-5.549852543395440,-29.845492725925300,1972-03-01
387,1019.1056518554700,1017.4136656049700,-0.23159560951743300,-30.49224169541760,1972-04-01
388,1018.3610221524700,1016.8700356644200,-4.62287182018262,-26.67996150816640,1972-05-01
389,1021.7606005966700,1020.253467128270,-7.563894029584370,-26.303847824167600,1972-06-01
390,1022.5678298836600,1021.2153127656300,-9.471837275356170,-30.078248264971300,1972-07-01
391,1021.4787800144400,1019.9296111289300,-5.355176667584090,-28.66314917176970,1972-08-01
392,1023.3644820991900,1021.8300185128000,-16.590462881075900,-28.358836447927700,1972-09-01
393,1020.8134613446900,1019.3249673778200,-7.846254149350070,-28.20445281298450,1972-10-01
394,1020.0591895710700,1018.4502974518300,1.007217824947310,-29.973376806887200,1972-11-01
395,1019.5845381082000,1017.9755629610100,-4.921096414720590,-28.408782550705600,1972-12-01
396,1019.1486913971600,1017.720479978230,-6.995250142066260,-28.580237620561400,1973-01-01
397,1020.1872580945500,1018.5364943096000,-8.53235613156943,-31.844757028903600,1973-02-01
398,1019.2992573138300,1017.8909365592200,-4.094380093292150,-32.52810841809860,1973-03-01
399,1019.5242896229000,1017.9776756908000,-2.548055790817750,-33.89280945741820,1973-04-01
400,1022.0805074283900,1020.4834033657000,-2.857646956374570,-32.16852418829200,1973-05-01
401,1020.8592260815200,1019.4442928346800,-6.07114534317838,-27.20789385714120,1973-06-01
402,1022.9471494974600,1021.336729978750,-15.154149027963100,-28.446836559328900,1973-07-01
403,1023.0166599107900,1021.4376869906100,2.9440635596430200,-29.653973566799000,1973-08-01
404,1022.0178742930300,1020.6060573491500,-8.752956301688670,-27.06123158953230,1973-09-01
405,1019.5058751059700,1017.7980480300200,-5.884104039663360,-28.801972087132600,1973-10-01
406,1021.6812744140600,1020.2158013371300,-0.5174174444211870,-32.181633128084900,1973-11-01
407,1021.3285707663700,1019.7031077469000,-5.254494182863140,-30.742620630985300,1973-12-01
408,1021.1528450930500,1019.5684645211100,-12.294481766053400,-33.539919812502000,1974-01-01
409,1017.5547455940400,1016.4336723409900,-10.500896658013500,-32.264783550659000,1974-02-01
410,1019.0457154037400,1017.8010933134500,-7.989667824626150,-34.18086757409620,1974-03-01
411,1018.1487252963700,1016.516276935230,0.9984051421115440,-29.69899038848580,1974-04-01
412,1020.9589871345100,1019.4511527251400,-7.0454475054465600,-28.300479991515400,1974-05-01
413,1019.495561583900,1017.7312492875500,-10.12352688283040,-24.941203613436200,1974-06-01
414,1024.0790607146900,1022.4635644521900,-11.894208756987900,-27.345146259294500,1974-07-01
415,1021.6366565218200,1020.2270720390600,-11.997994546036000,-24.554311476617800,1974-08-01
416,1024.0689158923900,1022.5724388263800,-11.243785370024700,-28.84624116328790,1974-09-01
417,1021.5446383263900,1019.956421673560,-1.304442506752640,-28.170765849740700,1974-10-01
418,1020.6636372921100,1019.011483043290,-4.906127959088770,-30.419027056825500,1974-11-01
419,1019.5392777519300,1017.9176108080900,-4.5047952522908300,-28.85205754039650,1974-12-01
420,1021.613968978640,1020.0070194804200,-7.002565791351050,-30.828238458760100,1975-01-01
421,1018.1944197965800,1016.6159444357200,-4.276269957914380,-30.226995747868400,1975-02-01
422,1021.3129908628800,1019.8611117457600,0.43045271147846500,-34.41290757246330,1975-03-01
423,1019.6559437331700,1017.9596723290200,-0.36009330425175800,-30.62371708510540,1975-04-01
424,1019.7763909148100,1017.6985091214400,-15.78904024067070,-29.065839731890400,1975-05-01
425,1021.6722486279900,1020.256593445860,-7.336352639012660,-26.78257573924810,1975-06-01
426,1023.8317773640200,1022.4078021047400,-11.835210780229000,-28.174093345573000,1975-07-01
427,1028.8736809333800,1027.3417665918300,-10.647049720822400,-30.233076355374200,1975-08-01
428,1024.6821556538300,1023.1539648611700,-8.839588341107930,-30.55917047545300,1975-09-01
429,1023.7184839937800,1022.1467888722900,-3.374977231218160,-30.51463992853390,1975-10-01
430,1022.0339571954700,1020.4988399100200,-4.22851968406185,-29.463359592881000,1975-11-01
431,1023.0583368418700,1021.4782327362100,-6.066079627799330,-32.22137333707840,1975-12-01
432,1019.6391895571700,1018.1062245858300,-8.139606731903560,-30.399827421033800,1976-01-01
433,1021.6743774414100,1020.2619044299500,-10.779539075609800,-32.52173239768890,1976-02-01
434,1022.2454273887000,1020.7541673944900,-6.482656884602810,-32.92244448915280,1976-03-01
435,1020.4851690749600,1019.0707854376200,-9.118980933515810,-29.4960254351441,1976-04-01
436,1022.2444034442300,1020.597078178700,0.24894961497446000,-31.902382913020500,1976-05-01
437,1022.6629869043800,1021.0768469831700,-5.92924807734485,-26.100201938955200,1976-06-01
438,1026.1515917088800,1024.676982170790,-13.449369269939800,-28.745818204280800,1976-07-01
439,1027.2332008918700,1025.5301491491800,0.8365644541019800,-30.588166643232900,1976-08-01
440,1022.6234382614500,1021.0804790847500,-4.344242573183750,-27.441096735366500,1976-09-01
441,1026.7447550147800,1025.2521001322800,0.10745809705793700,-35.969846113243700,1976-10-01
442,1020.7266196524700,1019.2263829551900,-3.9332230678723700,-27.799127516385600,1976-11-01
443,1018.7103252308400,1017.1424090080600,-6.607979351161680,-26.615880928486600,1976-12-01
444,1019.2999340570500,1017.7693997448100,-9.765928061345450,-28.00154899730320,1977-01-01
445,1021.2473225612200,1019.9241257715700,-11.525376325068200,-31.8957420689568,1977-02-01
446,1022.1923063881700,1020.6432838973500,1.0184601863943800,-33.693077061709500,1977-03-01
447,1018.5130805424400,1016.8764904537400,-5.719773446533120,-28.99342143019840,1977-04-01
448,1022.439937394580,1020.7724576422800,-4.646095621573140,-30.1637692306304,1977-05-01
449,1023.2396630868300,1021.7840036971700,-12.768583726843600,-27.066367780654400,1977-06-01
450,1025.0647022426100,1023.5313563818100,-13.615388871092000,-26.040929698498600,1977-07-01
451,1022.21949503012,1020.6369480185500,-6.122426975504200,-25.99744236738910,1977-08-01
452,1026.909800258470,1025.3342280080100,-12.920048606576700,-30.94438564174800,1977-09-01
453,1024.537515418600,1023.1701381695000,-12.795777834913000,-30.530347105515100,1977-10-01
454,1023.6761891511300,1022.0861305139100,-0.8829756345194410,-30.326636741941500,1977-11-01
455,1020.4396116123500,1018.8048594708300,-6.133282762498170,-27.598359652260300,1977-12-01
456,1022.611795396540,1021.0517716542300,-5.450659754837440,-31.36406158229100,1978-01-01
457,1022.2321068933200,1020.6760673889400,-6.635195180970990,-32.16270055755320,1978-02-01
458,1021.3116182391500,1019.7705172474100,-13.043130996441500,-30.69262445512590,1978-03-01
459,1023.2990128388600,1021.8413377552200,-1.5163705697097100,-33.53603153986220,1978-04-01
460,1021.7711495617400,1020.1879977889700,0.19241249544157900,-28.861256218193800,1978-05-01
461,1024.536427244540,1022.986549149820,4.718006034914610,-31.28923075714400,1978-06-01
462,1027.232430236410,1025.5756049640900,-13.768702253420300,-30.0568774729351,1978-07-01
463,1027.7811401775100,1026.2816579339100,-12.480408982635700,-31.307561443049000,1978-08-01
464,1026.3168975412800,1024.7961153064300,-14.170858439475000,-31.67138135852380,1978-09-01
465,1023.5458930162700,1021.9942588964600,-1.4163486065236800,-30.552941408238400,1978-10-01
466,1024.061281251720,1022.4828842441700,-1.6267362086040500,-30.7964735777275,1978-11-01
467,1020.7587285745000,1019.1609704218300,-8.493358780809440,-28.738775383895600,1978-12-01
468,1021.3086227476600,1019.7565495135600,-6.449698974921600,-31.624751118981600,1979-01-01
469,1020.2592584951800,1018.8465589356800,-13.78685558424920,-29.409160632947300,1979-02-01
470,1020.949355699120,1019.3644646686200,-1.1745538642387900,-31.44572902666600,1979-03-01
471,1018.1527328444600,1016.6209662880700,-1.4228069859489600,-26.914220687511000,1979-04-01
472,1022.0177782150000,1020.5294399620200,-1.722603796559190,-31.741698264788100,1979-05-01
473,1022.7058924166500,1021.3251648398900,-7.4298444293892700,-26.76970891528910,1979-06-01
474,1025.721035352910,1024.107173706970,-0.8845941683034370,-30.001386641744200,1979-07-01
475,1023.7392849186400,1022.2849808608500,-7.469673591960700,-32.278875473760800,1979-08-01
476,1024.3754394725000,1022.8518296704200,-7.977652932564080,-31.07811814489810,1979-09-01
477,1023.1166221560000,1021.558147232930,-5.573848134605430,-30.07643334443270,1979-10-01
478,1021.1991888750300,1019.6806615734100,-1.8823549006924800,-29.60621255459420,1979-11-01
479,1020.9823760814000,1019.4598609437100,-0.08689749087495130,-29.39137543739880,1979-12-01
480,1022.3748494014100,1020.8030482921600,-9.501986123667390,-31.52684464950510,1980-01-01
481,1019.9051126046100,1018.523032596380,-10.96154423350410,-31.997217288173400,1980-02-01
482,1018.544322499070,1017.3386051623700,-10.102243906436000,-27.97154528604880,1980-03-01
483,1019.0737012624700,1017.4923160840300,-6.968459775280130,-30.749931157290200,1980-04-01
484,1022.027022766420,1020.4330062138000,-11.289063071746300,-28.393394446293100,1980-05-01
485,1025.4829123914200,1023.8878907307300,-2.6149700655905300,-32.13792778616660,1980-06-01
486,1023.4734448976800,1022.0474702901300,-6.940644258606320,-28.044960409854000,1980-07-01
487,1025.2866894193000,1023.8356390609300,-10.109003905271500,-27.871499685568200,1980-08-01
488,1022.9573495117900,1021.2422402036100,-0.27670595766462800,-28.486396222402200,1980-09-01
489,1024.9554175054700,1023.2602843496500,0.08926687804566460,-30.32190814211500,1980-10-01
490,1025.8823388144400,1024.459556817940,-8.025823412271250,-32.782982300111300,1980-11-01
491,1020.7542093256500,1019.1511270295900,-6.693872135028040,-28.035967757801200,1980-12-01
492,1022.661542955790,1021.14366985819,-3.536226600749830,-33.398144451032800,1981-01-01
493,1022.176690172400,1020.7626059619600,-11.826949807778900,-32.639925592163700,1981-02-01
494,1022.1224368773400,1020.5728676650100,-3.1465540558061700,-31.911770879786000,1981-03-01
495,1021.0606079101600,1019.4492373841500,-5.9916833016461500,-32.2256392192777,1981-04-01
496,1021.4494367092800,1019.3603537904000,-15.865918610388200,-30.60418681089700,1981-05-01
497,1025.6828568112100,1024.1161793093600,-8.449970714933880,-29.112126792031200,1981-06-01
498,1023.702273439620,1022.2147064396600,-15.647046002939900,-26.08478802395950,1981-07-01
499,1025.0516557507200,1023.5099742777600,3.1002873848102400,-33.64146264899550,1981-08-01
500,1022.5198792079500,1021.23199756255,-10.983148410516600,-26.561672592288400,1981-09-01
501,1022.0578435719900,1020.4775071995100,-0.5720995514000970,-29.147720032052900,1981-10-01
502,1023.298095703130,1021.7069317703000,-12.08675805401820,-29.85464256213760,1981-11-01
503,1023.4148682057900,1021.8544954737100,-6.480492367069450,-31.16095070337020,1981-12-01
504,1020.301810677630,1018.8117823688000,-9.41802103798567,-29.097890726779800,1982-01-01
505,1021.6667815973100,1020.2056024588700,-15.379926362109600,-30.81956663308680,1982-02-01
506,1023.4571965830400,1021.8629502963700,-4.947606017272740,-34.22013854287180,1982-03-01
507,1023.6561025455600,1022.1027135728800,0.26220117687691000,-34.02155194340080,1982-04-01
508,1019.15582565777,1017.8452637327300,-8.127865369283050,-24.649842331625300,1982-05-01
509,1023.7567353639800,1022.2806460099600,-12.295657405496400,-26.061106506811200,1982-06-01
510,1026.1748220259300,1024.5502105460800,-6.014766247416870,-29.635057448739700,1982-07-01
511,1026.6334512662100,1025.0780137848600,-8.009057151987470,-27.762577355332200,1982-08-01
512,1023.3394640684100,1021.626525315150,-1.9296193734182600,-29.94397312209220,1982-09-01
513,1023.3071751073000,1021.7613288955500,-3.809474941394100,-30.820659474057900,1982-10-01
514,1021.5699322349400,1019.9880692997100,-3.4471879571062200,-28.97248189672790,1982-11-01
515,1020.3858392937100,1018.7967340165000,-10.360335768461500,-25.65146005588350,1982-12-01
516,1019.3202787488700,1017.7278345047600,-6.7443805873236000,-28.104198649215200,1983-01-01
517,1023.6574674481500,1022.0536720211800,-9.889806695812940,-33.00994622032220,1983-02-01
518,1024.2082837596500,1022.5762722045400,-6.220587683654330,-32.46049142016880,1983-03-01
519,1019.4979304373300,1017.9836895514600,-0.7972043935848090,-30.627665151541500,1983-04-01
520,1020.7695468282300,1019.2165453693300,-8.473269803931240,-27.923214564572500,1983-05-01
521,1022.9612426757800,1021.3330877573000,-7.248017428378390,-26.38714755419240,1983-06-01
522,1023.2952988781000,1021.848281757760,-9.612208863646540,-27.48584901456380,1983-07-01
523,1025.6124277720200,1023.969519392120,-2.0259428788556800,-27.825743920379700,1983-08-01
524,1022.3243365180700,1020.8293582350400,-16.114275155803400,-24.864628875337900,1983-09-01
525,1025.8155072312800,1024.222530529720,-1.8841868267749000,-31.80833671200750,1983-10-01
526,1023.5192112419800,1022.0241484137400,0.6886775874261240,-32.984604436194000,1983-11-01
527,1019.7805801983900,1018.44930919159,-9.72779257601926,-27.450655905670500,1983-12-01
528,1017.6120356833600,1015.7865286845900,-3.2714851893897500,-28.30244407369880,1984-01-01
529,1018.4139722399400,1016.7406820305700,-5.558607920092830,-31.99056569733800,1984-02-01
530,1020.3804205358000,1018.8754797272700,1.1491669345702500,-33.32421864885790,1984-03-01
531,1020.5593409822300,1019.2487442673500,-11.244390003667000,-30.50104416039080,1984-04-01
532,1020.4208222925700,1018.7414736453100,-5.729427795291750,-27.630151926137100,1984-05-01
533,1022.0589890391600,1020.393097957510,2.5792152715470700,-29.28393299239590,1984-06-01
534,1023.5696855546000,1021.8984674475500,-3.218703610833070,-29.188339483869100,1984-07-01
535,1022.9013447761500,1021.2682175901300,-7.776472236297550,-27.700900441209900,1984-08-01
536,1020.5004701963600,1019.1023715104400,-13.888814115137300,-25.534267053643600,1984-09-01
537,1025.514316380020,1023.9408161964900,-6.3952238292070200,-30.954858219164000,1984-10-01
538,1023.1643676757800,1021.5300202922200,-0.03491067730339830,-32.07399602704110,1984-11-01
539,1019.6417351621200,1018.01421700566,-2.8593214447937800,-29.865462700244000,1984-12-01
540,1018.8564782408100,1017.2882818851500,-12.167809219403000,-30.83676258805840,1985-01-01
541,1019.3323507141300,1017.7161656954100,-3.585669166061690,-32.460521059214600,1985-02-01
542,1020.4530199170100,1018.7889377649100,-1.348334691804760,-32.721057806780000,1985-03-01
543,1021.326861537990,1019.7722117606300,-12.763288061373000,-32.283686852543400,1985-04-01
544,1021.2531858556900,1019.6564663464000,-2.789993898211610,-29.108662357595100,1985-05-01
545,1022.8388999882200,1021.2498853067600,1.8637633175455700,-27.037087325709100,1985-06-01
546,1025.9304220080400,1023.9687597792300,-17.50522495094940,-29.303149270967600,1985-07-01
547,1024.6748485900500,1023.1445512146900,-13.50455285591240,-26.179141994205500,1985-08-01
548,1022.72102076374,1020.9172241663700,-8.375999146637330,-28.976548646680600,1985-09-01
549,1023.45121288253,1021.9111924175100,0.3921525347128230,-31.505948426335100,1985-10-01
550,1021.294192481790,1019.6588359811700,-0.7469674962291530,-31.189805152330500,1985-11-01
551,1021.187335414810,1019.6151832147700,-5.7721162267008100,-30.890938213720700,1985-12-01
552,1020.3034665375000,1018.8258133675000,-7.706677176989620,-30.129213652837800,1986-01-01
553,1018.255942537920,1016.8498580741800,-7.7805239448768400,-29.84768292114630,1986-02-01
554,1021.5779394805400,1019.9750089958500,-8.0007967128259,-30.85123755099100,1986-03-01
555,1019.1486227200400,1017.5415652049000,-0.056665029822365200,-31.11648945305650,1986-04-01
556,1018.5878244997000,1017.1718412201800,-11.961252917100000,-24.678113042362000,1986-05-01
557,1023.0497274911000,1021.3723129084300,-18.562443857334400,-28.03759206114540,1986-06-01
558,1023.7402813276300,1022.237936366090,-5.660498064134030,-25.49352702707080,1986-07-01
559,1024.115167046900,1022.426478845700,-8.374006073651600,-28.662190160590900,1986-08-01
560,1025.66942579858,1023.9202710438800,-12.345542886853500,-30.381802082497900,1986-09-01
561,1023.5877849957900,1022.0274342806800,-5.472799829267510,-28.851205033897900,1986-10-01
562,1024.3000436844300,1022.8375473095200,-7.956714300334880,-30.055622138296500,1986-11-01
563,1021.801154488230,1020.2623264666000,-5.894150159625110,-29.29680305629310,1986-12-01
564,1020.063713401560,1018.545394381030,-7.700145691960040,-26.717989041480900,1987-01-01
565,1021.411446347370,1019.8794230290300,-13.564318958619300,-31.348882830558800,1987-02-01
566,1020.6459402362800,1018.9757404829100,-3.6237294183796700,-31.95054577874640,1987-03-01
567,1019.3003980498800,1017.9450773302500,-8.532677109178430,-27.82581519672640,1987-04-01
568,1018.5140286786500,1016.8384323267200,-2.2360367243549900,-25.846399195980500,1987-05-01
569,1023.0549678346100,1021.496712164640,-3.1406940277730500,-27.475685217970600,1987-06-01
570,1024.1960532171700,1022.637740783350,-12.435792453855600,-29.15602128509250,1987-07-01
571,1023.7037060428400,1022.1455507099900,-4.867372380314400,-28.585045524307100,1987-08-01
572,1026.7878387207200,1025.1728747190400,-1.616803477206130,-30.06741172294250,1987-09-01
573,1023.640521587800,1021.9998886538400,4.372904664104980,-32.4568689931661,1987-10-01
574,1022.0805223477100,1020.5007304152900,-5.120528434426260,-30.958324816799900,1987-11-01
575,1020.5710233766600,1018.9790982642900,-13.086037667420400,-28.019017911801600,1987-12-01
576,1020.0499803223600,1018.3662301924000,-3.4114673649116500,-29.11462254413190,1988-01-01
577,1020.1104551656200,1018.7281157202400,-10.35031552582300,-35.112738702625300,1988-02-01
578,1016.9612378049600,1015.3468736134500,-6.415334866916960,-28.700793043125600,1988-03-01
579,1024.6959427148100,1023.1900262131600,-1.0576236869201500,-34.072608763279800,1988-04-01
580,1020.1792463781300,1018.4315101771900,-2.420585338166450,-27.03856429708660,1988-05-01
581,1022.6336781373200,1020.8182471368100,-4.07919222609697,-27.884007402227700,1988-06-01
582,1025.858021360820,1024.1827633845500,-8.499620411883400,-28.011489412986700,1988-07-01
583,1024.6284512104500,1023.2751895271100,-14.752501073835000,-27.97667180943020,1988-08-01
584,1023.2964695491800,1021.9508091469000,-9.445990824870870,-27.371027602652200,1988-09-01
585,1024.7849541455500,1023.3307983813500,-6.539023688740360,-32.435129392184900,1988-10-01
586,1022.9252342246500,1021.4458604175600,-3.111935360011630,-32.69044445406460,1988-11-01
587,1020.5537954755100,1019.038111155660,-5.82647032309694,-32.650170333317900,1988-12-01
588,1017.9167872085200,1016.6625806223300,-11.606011608382600,-29.029565834020400,1989-01-01
589,1019.3742237105000,1017.803283162830,-8.925264375853550,-30.579208487410700,1989-02-01
590,1019.7191501744100,1018.1043886835800,-0.04092207863651020,-32.806913943942400,1989-03-01
591,1022.5454732440400,1021.0647329004600,-0.024352054326794000,-33.77277036974790,1989-04-01
592,1020.6068574949200,1019.2329273282400,-10.957386900224800,-29.00993880029220,1989-05-01
593,1026.1729222526800,1024.5536758839900,-3.447301075779540,-31.418820215462200,1989-06-01
594,1024.384264625610,1022.8248695042700,-3.2938501252798600,-27.195271403581800,1989-07-01
595,1025.0957323387300,1023.6687696953400,-15.557278772136400,-27.55137724344470,1989-08-01
596,1021.0365524645900,1019.4309545408500,-4.669157938230220,-27.066166057158300,1989-09-01
597,1025.5267626997100,1023.9147150169600,-1.6658456038274500,-31.165996149954500,1989-10-01
598,1023.3280020048800,1021.7918765094900,-2.647512981241100,-30.79680964804840,1989-11-01
599,1023.6811037669000,1022.0298583087000,-12.185584914915600,-30.995841616416100,1989-12-01
600,1020.3848997950600,1018.9171536743300,-9.283802488967350,-28.931093099446400,1990-01-01
601,1019.6210636347500,1017.8010173373200,-0.056891349164721600,-34.77595949485870,1990-02-01
602,1020.9936468526700,1019.5476017359500,2.85980731401069,-33.42013481421290,1990-03-01
603,1019.24917152524,1017.8763645946300,-12.281040747956900,-27.600876392828600,1990-04-01
604,1020.8671285440200,1019.1283603374900,-3.0912890774998500,-28.50834768450340,1990-05-01
605,1026.2934887083200,1024.704536175930,-7.242758384197720,-31.12446032937140,1990-06-01
606,1025.0247949548100,1023.4975048460000,-13.073249556380700,-27.65013268305680,1990-07-01
607,1026.4402800342100,1024.8153378300100,-4.341237463315070,-30.247134043588900,1990-08-01
608,1024.8705028742600,1023.337781131000,-6.478376701878640,-33.81902429521600,1990-09-01
609,1026.298520386220,1024.8912658515200,-8.932213796215100,-31.319233547783300,1990-10-01
610,1022.2611638754600,1020.5915985591700,-0.2497446359604230,-31.285227430367200,1990-11-01
611,1020.5635719159600,1018.9952435543800,-7.810062331627500,-28.727497451612500,1990-12-01
612,1022.8841405669200,1021.2855725127200,-10.084665467626600,-32.166395330056800,1991-01-01
613,1019.9051889618900,1018.194891658280,-9.141058800798220,-28.521597587506600,1991-02-01
614,1020.5195741783800,1019.05536157901,-6.657799262443550,-32.83144559720180,1991-03-01
615,1018.7412450490500,1017.2687034658600,-6.838996414716790,-28.45115981369200,1991-04-01
616,1020.7133091851100,1018.6990491506100,-15.320833138191900,-27.376810102638400,1991-05-01
617,1024.5570221357000,1023.0445615397100,-14.975589045469000,-27.699979229059900,1991-06-01
618,1025.5930762169900,1024.1870962271000,-12.090328625674800,-28.652336123912700,1991-07-01
619,1027.4496874772000,1026.1013765954000,-13.04891300964200,-29.773443152197600,1991-08-01
620,1023.1879854127800,1021.5642584231900,-8.562963735180060,-25.753148990804300,1991-09-01
